Zeit,Kanal A,Kanal B
(s),(V),(V)

2.64932406,0.17517620,1.13528900
2.65065806,0.17517620,1.13834000
2.65199206,0.17517620,1.14139200
2.65332606,0.17517620,1.14597000
2.65466006,0.17517620,1.15054800
2.65599406,0.17517620,1.15360000
2.65732806,0.17517620,1.15665100
2.65866206,0.17517620,1.15970300
2.65999606,0.17517620,1.16122900
2.66133006,0.17517620,1.16580700
2.66266406,0.17517620,1.17038500
2.66399806,0.17517620,1.17343700
2.66533206,0.17517620,1.17648900
2.66666606,0.17517620,1.18106600
2.66800006,0.17517620,1.18411800
2.66933406,0.17517620,1.18717000
2.67066806,0.17517620,1.19174800
2.67200206,0.17517620,1.19327400
2.67333606,0.17517620,1.19632600
2.67467006,0.17517620,1.19937700
2.67600406,0.17517620,1.20548100
2.67733806,0.17517620,1.20700700
2.67867206,0.17517620,1.21005900
2.68000606,0.17517620,1.21463700
2.68134006,0.17517620,1.21921400
2.68267406,0.17517620,1.22226600
2.68400806,0.17761770,1.22684400
2.68534206,0.17761770,1.22989600
2.68667606,0.17761770,1.23294800
2.68801006,0.17761770,1.23600000
2.68934406,0.17761770,1.24057700
2.69067806,0.17761770,1.24362900
2.69201206,0.17761770,1.24668100
2.69334606,0.17761770,1.25125900
2.69468006,0.17761770,1.25431100
2.69601406,0.17761770,1.25736300
2.69734806,0.17761770,1.26194000
2.69868206,0.17761770,1.26499200
2.70001606,0.17761770,1.26804400
2.70135006,0.17761770,1.27109600
2.70268406,0.17761770,1.27567400
2.70401806,0.17761770,1.27872600
2.70535206,0.17761770,1.28177800
2.70668606,0.17761770,1.28635500
2.70802006,0.17761770,1.28940700
2.70935406,0.18066960,1.29245900
2.71068806,0.18066960,1.29703700
2.71202206,0.18066960,1.30008800
2.71335606,0.18066960,1.30314000
2.71469006,0.18066960,1.30619200
2.71602406,0.18066960,1.31077000
2.71735806,0.18066960,1.31382200
2.71869206,0.18066960,1.31687400
2.72002606,0.18066960,1.32145200
2.72136006,0.18066960,1.32450300
2.72269406,0.18066960,1.32755500
2.72402806,0.18066960,1.33213300
2.72536206,0.18066960,1.33518500
2.72669606,0.18066960,1.33823700
2.72803006,0.18066960,1.34128900
2.72936406,0.18066960,1.34586600
2.73069806,0.18066960,1.34891800
2.73203206,0.18066960,1.35197000
2.73336606,0.18066960,1.35654800
2.73470006,0.18066960,1.35960000
2.73603406,0.18066960,1.36265100
2.73736806,0.18066960,1.36722900
2.73870206,0.18066960,1.37028100
2.74003606,0.18066960,1.37333300
2.74137006,0.18066960,1.37638500
2.74270406,0.18066960,1.38096300
2.74403806,0.18066960,1.38401400
2.74537206,0.18066960,1.39011800
2.74670606,0.18066960,1.39317000
2.74804006,0.18066960,1.39622200
2.74937406,0.18066960,1.39927400
2.75070806,0.18066960,1.40385200
2.75204206,0.18066960,1.40690300
2.75337606,0.18066960,1.40995500
2.75471006,0.18066960,1.41453300
2.75604406,0.18066960,1.41758500
2.75737806,0.18066960,1.42063700
2.75871206,0.18066960,1.42521400
2.76004606,0.18066960,1.42826600
2.76138006,0.18311110,1.43131800
2.76271406,0.18311110,1.43437000
2.76404806,0.18311110,1.43894800
2.76538206,0.18311110,1.44200000
2.76671606,0.18616290,1.44505100
2.76805006,0.18616290,1.44962900
2.76938406,0.18311110,1.45420700
2.77071806,0.18311110,1.45725900
2.77205206,0.18311110,1.46183700
2.77338606,0.18311110,1.46641400
2.77472006,0.18311110,1.46946600
2.77605406,0.18311110,1.47404400
2.77738806,0.18311110,1.47862200
2.77872206,0.18311110,1.48320000
2.78005606,0.18311110,1.48777700
2.78139006,0.18311110,1.49082900
2.78272406,0.18311110,1.49693300
2.78405806,0.18311110,1.50151100
2.78539206,0.18311110,1.50761400
2.78672606,0.18311110,1.51066600
2.78806006,0.18311110,1.51371800
2.78939406,0.18311110,1.51982200
2.79072806,0.18311110,1.52287400
2.79206206,0.18311110,1.52592600
2.79339606,0.18311110,1.53202900
2.79473006,0.18066960,1.53660700
2.79606406,0.18066960,1.54271100
2.79739806,0.18066960,1.54576300
2.79873206,0.18066960,1.55034000
2.80006606,0.18066960,1.55339200
2.80140006,0.18066960,1.55797000
2.80273406,0.18066960,1.56102200
2.80406806,0.18066960,1.56712500
2.80540206,0.18066960,1.57170300
2.80673606,0.18066960,1.57780700
2.80807006,0.18066960,1.58238500
2.80940406,0.18066960,1.58848800
2.81073806,0.18066960,1.59306600
2.81207206,0.18066960,1.59611800
2.81340606,0.18066960,1.60222200
2.81474006,0.18066960,1.60527400
2.81607406,0.18066960,1.60832500
2.81740806,0.18066960,1.61290300
2.81874206,0.18066960,1.61595500
2.82007606,0.18066960,1.62053300
2.82141006,0.18066960,1.62663700
2.82274406,0.18066960,1.63121400
2.82407806,0.18066960,1.63579200
2.82541207,0.18066960,1.63884400
2.82674607,0.18066960,1.64189600
2.82808007,0.18066960,1.64647400
2.82941407,0.18066960,1.64952500
2.83074807,0.18066960,1.65257700
2.83208207,0.18066960,1.65868100
2.83341607,0.18066960,1.66173300
2.83475007,0.18066960,1.66325900
2.83608407,0.18066960,1.66631100
2.83741807,0.18066960,1.67088800
2.83875207,0.18066960,1.67546600
2.84008607,0.18066960,1.67851800
2.84142007,0.18066960,1.68462200
2.84275407,0.18066960,1.68767400
2.84408807,0.18066960,1.69225100
2.84542207,0.18066960,1.69682900
2.84675607,0.17761770,1.69988100
2.84809007,0.17761770,1.70445900
2.84942407,0.17761770,1.70751100
2.85075807,0.17761770,1.71056200
2.85209207,0.17517620,1.71666600
2.85342607,0.17517620,1.72124400
2.85476007,0.17517620,1.72429600
2.85609407,0.17517620,1.72887300
2.85742807,0.17517620,1.73192500
2.85876207,0.17517620,1.73497700
2.86009607,0.17761770,1.73955500
2.86143007,0.17761770,1.74260700
2.86276407,0.17761770,1.74565900
2.86409807,0.17761770,1.75176300
2.86543207,0.17761770,1.75481400
2.86676607,0.17761770,1.75786600
2.86810007,0.17761770,1.76244400
2.86943407,0.17761770,1.76549600
2.87076807,0.17761770,1.76854800
2.87210207,0.17761770,1.77312500
2.87343607,0.17761770,1.77770300
2.87477007,0.17761770,1.78075500
2.87610407,0.17761770,1.78533300
2.87743807,0.17761770,1.78838500
2.87877207,0.17761770,1.79143700
2.88010607,0.17761770,1.79601400
2.88144007,0.17761770,1.79906600
2.88277407,0.17761770,1.80211800
2.88410807,0.17761770,1.80517000
2.88544207,0.17761770,1.80974800
2.88677607,0.17761770,1.81279900
2.88811007,0.17761770,1.81737700
2.88944407,0.18066960,1.82195500
2.89077807,0.18066960,1.82500700
2.89211207,0.18066960,1.82805900
2.89344607,0.18066960,1.83263600
2.89478007,0.18066960,1.83568800
2.89611407,0.18066960,1.83874000
2.89744807,0.18066960,1.84331800
2.89878207,0.18066960,1.84637000
2.90011607,0.18066960,1.84942200
2.90145007,0.18066960,1.85399900
2.90278407,0.18066960,1.85705100
2.90411807,0.18066960,1.86010300
2.90545207,0.18066960,1.86315500
2.90678607,0.18066960,1.86925900
2.90812007,0.18066960,1.87231100
2.90945407,0.18066960,1.87688800
2.91078807,0.18066960,1.87994000
2.91212207,0.18311110,1.88451800
2.91345607,0.18311110,1.89062200
2.91479007,0.18311110,1.89519900
2.91612407,0.18311110,1.90130300
2.91745807,0.18311110,1.90588100
2.91879207,0.18311110,1.90893300
2.92012607,0.18311110,1.91351100
2.92146007,0.18311110,1.91808800
2.92279407,0.18311110,1.92419200
2.92412807,0.18311110,1.92877000
2.92546207,0.18311110,1.93487300
2.92679607,0.18311110,1.93792500
2.92813007,0.18311110,1.94097700
2.92946407,0.18311110,1.94708100
2.93079807,0.18311110,1.95013300
2.93213207,0.18311110,1.95471000
2.93346607,0.18311110,1.96081400
2.93480007,0.18311110,1.96539200
2.93613407,0.18311110,1.96997000
2.93746807,0.18311110,1.97454800
2.93880207,0.18311110,1.97912500
2.94013607,0.18311110,1.98522900
2.94147007,0.18311110,1.98828100
2.94280407,0.18311110,1.99438500
2.94413807,0.18311110,1.99896200
2.94547207,0.18066960,2.00506600
2.94680607,0.18066960,2.00964400
2.94814007,0.18066960,2.01574800
2.94947407,0.18066960,2.01879900
2.95080807,0.18066960,2.02185100
2.95214207,0.18066960,2.02490300
2.95347607,0.18066960,2.03100700
2.95481007,0.18066960,2.03558500
2.95614407,0.18066960,2.04168800
2.95747807,0.18066960,2.04474000
2.95881207,0.18066960,2.05084400
2.96014607,0.18066960,2.05542200
2.96148007,0.18066960,2.06152500
2.96281407,0.18066960,2.06610300
2.96414807,0.18066960,2.07068100
2.96548207,0.18066960,2.07525900
2.96681607,0.18066960,2.07983600
2.96815007,0.18066960,2.08594000
2.96948407,0.18066960,2.08899200
2.97081807,0.18066960,2.09357000
2.97215207,0.18066960,2.09967400
2.97348607,0.18066960,2.10425100
2.97482007,0.17761770,2.11035500
2.97615407,0.17761770,2.11493300
2.97748807,0.17761770,2.12103600
2.97882207,0.17761770,2.12408800
2.98015607,0.17761770,2.12714000
2.98149007,0.17761770,2.13324400
2.98282407,0.17761770,2.13782200
2.98415807,0.17761770,2.14239900
2.98549207,0.17761770,2.14545100
2.98682607,0.17761770,2.14850300
2.98816007,0.17761770,2.15155500
2.98949407,0.17761770,2.15765900
2.99082807,0.17761770,2.16071100
2.99216207,0.17761770,2.16376200
2.99349607,0.17761770,2.16834000
2.99483007,0.17761770,2.17139200
2.99616407,0.17761770,2.17444400
2.99749807,0.17517620,2.17902200
2.99883207,0.17517620,2.18359900
3.00016607,0.17517620,2.18665100
3.00150007,0.17517620,2.19275500
3.00283407,0.17517620,2.19580700
3.00416807,0.17517620,2.20038500
3.00550207,0.17517620,2.20343600
3.00683607,0.17517620,2.20648800
3.00817007,0.17517620,2.20954000
3.00950407,0.17517620,2.21411800
3.01083807,0.17517620,2.21717000
3.01217207,0.17517620,2.22022200
3.01350607,0.17517620,2.22632500
3.01484007,0.17517620,2.22937700
3.01617407,0.17517620,2.23242900
3.01750807,0.17517620,2.23700700
3.01884207,0.17517620,2.24158500
3.02017607,0.17517620,2.24616200
3.02151007,0.17517620,2.24921400
3.02284407,0.17517620,2.25226600
3.02417807,0.17517620,2.25531800
3.02551207,0.17517620,2.25989600
3.02684607,0.17517620,2.26294700
3.02818007,0.17517620,2.26599900
3.02951407,0.17517620,2.27057700
3.03084807,0.17517620,2.27362900
3.03218207,0.17517620,2.27668100
3.03351607,0.17517620,2.28125900
3.03485007,0.17517620,2.28431000
3.03618407,0.17517620,2.28736200
3.03751807,0.17517620,2.29041400
3.03885207,0.17517620,2.29499200
3.04018607,0.17517620,2.29804400
3.04152007,0.17517620,2.30109500
3.04285407,0.17517620,2.30567300
3.04418807,0.17517620,2.30872500
3.04552207,0.17517620,2.31177700
3.04685607,0.17517620,2.31635500
3.04819007,0.17517620,2.31940700
3.04952407,0.17517620,2.32398500
3.05085807,0.17517620,2.32856200
3.05219207,0.17517620,2.33161400
3.05352607,0.17761770,2.33619200
3.05486007,0.17761770,2.34077000
3.05619407,0.17761770,2.34382200
3.05752807,0.17761770,2.34687400
3.05886207,0.17761770,2.35297700
3.06019607,0.17761770,2.35602900
3.06153007,0.17761770,2.35908100
3.06286407,0.17761770,2.36365800
3.06419807,0.17761770,2.36823600
3.06553207,0.17761770,2.37128800
3.06686607,0.17761770,2.37739200
3.06820007,0.17761770,2.38044400
3.06953407,0.17761770,2.38502100
3.07086807,0.17761770,2.38807300
3.07220207,0.17761770,2.39265100
3.07353607,0.17761770,2.39875500
3.07487007,0.17761770,2.40333300
3.07620407,0.17761770,2.40791000
3.07753807,0.17761770,2.41248800
3.07887207,0.17761770,2.41706600
3.08020607,0.17761770,2.42164400
3.08154007,0.17761770,2.42469600
3.08287407,0.17761770,2.42774700
3.08420807,0.17761770,2.43385100
3.08554207,0.17761770,2.43690300
3.08687607,0.17761770,2.43842900
3.08821007,0.17761770,2.44300700
3.08954407,0.17761770,2.44758400
3.09087807,0.17761770,2.45216200
3.09221207,0.17761770,2.45826600
3.09354607,0.17761770,2.46284400
3.09488007,0.17761770,2.46894700
3.09621407,0.17761770,2.47352500
3.09754807,0.17761770,2.47810300
3.09888207,0.17761770,2.48115500
3.10021607,0.17761770,2.48573300
3.10155007,0.17761770,2.49031000
3.10288407,0.17761770,2.49488800
3.10421807,0.17761770,2.50099200
3.10555207,0.17761770,2.50404400
3.10688607,0.17761770,2.50862100
3.10822007,0.17761770,2.51472500
3.10955407,0.17761770,2.51930300
3.11088807,0.17761770,2.52082900
3.11222207,0.17761770,2.52693300
3.11355607,0.17761770,2.53151000
3.11489007,0.17761770,2.53608800
3.11622407,0.17761770,2.54066600
3.11755807,0.17761770,2.54677000
3.11889207,0.17761770,2.54982100
3.12022607,0.17761770,2.55439900
3.12156007,0.17761770,2.55897700
3.12289407,0.17761770,2.56355500
3.12422807,0.17761770,2.56660700
3.12556207,0.17761770,2.57118400
3.12689607,0.17761770,2.57423600
3.12823007,0.17761770,2.57881400
3.12956407,0.17761770,2.58491800
3.13089807,0.17761770,2.58797000
3.13223207,0.17761770,2.59407300
3.13356607,0.17761770,2.59865100
3.13490007,0.17761770,2.60170300
3.13623407,0.17761770,2.60475500
3.13756807,0.17761770,2.60780700
3.13890207,0.17517620,2.61085800
3.14023607,0.17517620,2.61391000
3.14157007,0.17517620,2.62001400
3.14290407,0.17517620,2.62306600
3.14423807,0.17517620,2.62916900
3.14557207,0.17517620,2.63222200
3.14690607,0.17517620,2.63527300
3.14824007,0.17517620,2.63985100
3.14957407,0.17517620,2.64290300
3.15090807,0.17517620,2.64595500
3.15224207,0.17517620,2.65053200
3.15357607,0.17517620,2.65358400
3.15491007,0.17517620,2.65663600
3.15624407,0.17517620,2.65968800
3.15757807,0.17517620,2.66426600
3.15891207,0.17517620,2.66731800
3.16024607,0.17517620,2.67342100
3.16158007,0.17517620,2.67647300
3.16291407,0.17517620,2.67952500
3.16424807,0.17517620,2.68257700
3.16558207,0.17517620,2.68715500
3.16691607,0.17517620,2.69020700
3.16825007,0.17517620,2.69325900
3.16958407,0.17517620,2.69783600
3.17091807,0.17517620,2.70088800
3.17225207,0.17517620,2.70394000
3.17358607,0.17517620,2.70851800
3.17492007,0.17517620,2.71157000
3.17625407,0.17517620,2.71614700
3.17758807,0.17517620,2.72072500
3.17892207,0.17517620,2.72377700
3.18025607,0.17517620,2.72682900
3.18159007,0.17517620,2.73140700
3.18292407,0.17517620,2.73445800
3.18425807,0.17517620,2.73751000
3.18559207,0.17761770,2.74056200
3.18692607,0.17761770,2.74514000
3.18826007,0.17761770,2.74971800
3.18959407,0.17761770,2.75429500
3.19092807,0.17761770,2.75887300
3.19226207,0.17761770,2.76192500
3.19359607,0.17761770,2.76802900
3.19493007,0.17761770,2.77108100
3.19626407,0.17761770,2.77718400
3.19759807,0.17761770,2.78023600
3.19893207,0.17761770,2.78328800
3.20026607,0.17761770,2.78634000
3.20160007,0.17761770,2.79091800
3.20293407,0.17761770,2.79397000
3.20426807,0.17761770,2.79702100
3.20560207,0.17761770,2.79854800
3.20693607,0.17761770,2.80312500
3.20827007,0.17761770,2.80617700
3.20960407,0.17761770,2.80922900
3.21093807,0.17761770,2.81380700
3.21227207,0.17761770,2.81685800
3.21360607,0.17761770,2.81991000
3.21494007,0.17761770,2.82448800
3.21627407,0.17761770,2.82754000
3.21760807,0.17761770,2.83059200
3.21894207,0.17761770,2.83516900
3.22027607,0.17761770,2.83822200
3.22161007,0.17761770,2.84279900
3.22294407,0.18066960,2.84890300
3.22427807,0.18066960,2.85348100
3.22561207,0.18066960,2.85805800
3.22694607,0.18311110,2.86111000
3.22828007,0.18311110,2.86568800
3.22961407,0.18311110,2.86721400
3.23094807,0.18311110,2.87179200
3.23228207,0.18311110,2.87484400
3.23361607,0.18311110,2.87789600
3.23495007,0.18311110,2.88399900
3.23628407,0.18311110,2.88857700
3.23761807,0.18311110,2.89315500
3.23895207,0.18311110,2.89773200
3.24028607,0.18311110,2.90078400
3.24162007,0.18311110,2.90688800
3.24295407,0.18311110,2.91146600
3.24428807,0.18311110,2.91757000
3.24562207,0.18311110,2.92214700
3.24695607,0.18311110,2.92825100
3.24829007,0.18311110,2.93130300
3.24962407,0.18311110,2.93588100
3.25095807,0.18311110,2.94198400
3.25229207,0.18311110,2.94656200
3.25362607,0.18311110,2.95114000
3.25496007,0.18311110,2.95419200
3.25629407,0.18311110,2.95571800
3.25762807,0.18311110,2.95877000
3.25896207,0.18311110,2.96334700
