Zeit,Kanal A,Kanal B
3.77121809,0.21362960,1.19937700
3.77255209,0.21210360,1.20395500
3.77388609,0.21210360,1.20700700
3.77522009,0.21210360,1.21005900
3.77655409,0.21362960,1.21463700
3.77788809,0.21362960,1.21768900
3.77922209,0.21210360,1.22074000
3.78055609,0.21057770,1.22379200
3.78189009,0.20935700,1.22837000
3.78322409,0.20783110,1.23142200
3.78455809,0.20783110,1.23447400
3.78589209,0.20935700,1.23905200
3.78722609,0.21057770,1.24210300
3.78856009,0.21057770,1.24515500
3.78989409,0.21057770,1.24973300
3.79122809,0.20935700,1.25278500
3.79256209,0.20935700,1.25583700
3.79389609,0.20935700,1.25888800
3.79523009,0.21057770,1.26499200
3.79656409,0.21210360,1.26804400
3.79789809,0.21362960,1.27109600
3.79923209,0.21362960,1.27567400
3.80056609,0.21210360,1.27872600
3.80190009,0.21057770,1.28177800
3.80323409,0.21057770,1.28635500
3.80456809,0.21057770,1.28940700
3.80590209,0.21210360,1.29245900
3.80723609,0.21362960,1.29703700
3.80857009,0.21485030,1.30008800
3.80990409,0.21485030,1.30314000
3.81123809,0.21362960,1.30619200
3.81257209,0.21210360,1.31077000
3.81390609,0.21057770,1.31382200
3.81524009,0.21057770,1.31687400
3.81657409,0.21210360,1.32145200
3.81790809,0.21362960,1.32450300
3.81924209,0.21210360,1.32755500
3.82057609,0.21210360,1.33213300
3.82191009,0.21057770,1.33518500
3.82324409,0.21057770,1.33823700
3.82457809,0.21210360,1.34281400
3.82591209,0.21362960,1.34586600
3.82724609,0.21485030,1.34891800
3.82858009,0.21637620,1.35197000
3.82991409,0.21485030,1.35654800
3.83124809,0.21362960,1.36112600
3.83258209,0.21485030,1.36417700
3.83391609,0.21485030,1.36875500
3.83525009,0.21637620,1.37180700
3.83658409,0.21759700,1.37485900
3.83791809,0.21637620,1.37943700
3.83925209,0.21637620,1.38248800
3.84058609,0.21485030,1.38554000
3.84192009,0.21362960,1.39011800
3.84325409,0.21210360,1.39317000
3.84458809,0.21210360,1.39622200
3.84592209,0.21362960,1.40232600
3.84725609,0.21485030,1.40537700
3.84859009,0.21637620,1.40842900
3.84992409,0.21637620,1.41453300
3.85125809,0.21485030,1.41758500
3.85259209,0.21362960,1.42063700
3.85392609,0.21362960,1.42521400
3.85526009,0.21485030,1.42826600
3.85659409,0.21637620,1.43131800
3.85792809,0.21759700,1.43437000
3.85926209,0.21759700,1.44047400
3.86059609,0.21637620,1.44505100
3.86193009,0.21485030,1.44962900
3.86326409,0.21485030,1.45268100
3.86459809,0.21485030,1.45573300
3.86593209,0.21637620,1.46031100
3.86726609,0.21759700,1.46336300
3.86860009,0.21759700,1.46641400
3.86993409,0.21759700,1.46946600
3.87126809,0.21637620,1.47404400
3.87260209,0.21637620,1.47709600
3.87393609,0.21759700,1.48320000
3.87527009,0.21912290,1.48777700
3.87660409,0.22064880,1.49235500
3.87793809,0.22064880,1.49845900
3.87927209,0.22186960,1.50151100
3.88060609,0.22064880,1.50608800
3.88194009,0.22064880,1.51066600
3.88327409,0.22064880,1.51371800
3.88460809,0.22064880,1.51982200
3.88594209,0.22186960,1.52287400
3.88727609,0.22339550,1.52592600
3.88861009,0.22186960,1.52745100
3.88994409,0.22186960,1.53355500
3.89127809,0.22064880,1.53813300
3.89261209,0.21912290,1.54423700
3.89394609,0.21912290,1.54881400
3.89528009,0.21912290,1.55491800
3.89661409,0.22064880,1.55797000
3.89794809,0.22186960,1.56254800
3.89928209,0.22186960,1.56865100
3.90061609,0.22064880,1.57322900
3.90195009,0.21912290,1.57780700
3.90328409,0.21759700,1.58085900
3.90461809,0.21912290,1.58543700
3.90595209,0.21912290,1.59154000
3.90728609,0.22064880,1.59611800
3.90862009,0.22064880,1.60222200
3.90995409,0.21912290,1.60527400
3.91128809,0.21912290,1.61137700
3.91262209,0.21759700,1.61595500
3.91395609,0.21759700,1.61900700
3.91529009,0.21912290,1.62358500
3.91662409,0.22064880,1.62663700
3.91795809,0.22064880,1.63121400
3.91929209,0.22186960,1.63731800
3.92062609,0.22064880,1.64189600
3.92196009,0.22064880,1.64647400
3.92329409,0.22186960,1.65105100
3.92462809,0.22186960,1.65715500
3.92596209,0.22339550,1.66173300
3.92729609,0.22492140,1.66631100
3.92863009,0.22614220,1.67088800
3.92996409,0.22492140,1.67394000
3.93129809,0.22339550,1.67699200
3.93263209,0.22186960,1.68309600
3.93396609,0.22064880,1.68614800
3.93530009,0.22064880,1.68919900
3.93663409,0.22186960,1.69377700
3.93796809,0.22339550,1.69682900
3.93930209,0.22492140,1.70140700
3.94063609,0.22339550,1.70598500
3.94197009,0.22186960,1.70903700
3.94330409,0.22064880,1.71208800
3.94463809,0.21912290,1.71819200
3.94597209,0.22064880,1.72277000
3.94730609,0.22186960,1.72734800
3.94864009,0.22339550,1.73192500
3.94997409,0.22339550,1.73497700
3.95130809,0.22339550,1.74108100
3.95264209,0.22339550,1.74413300
3.95397609,0.22492140,1.74718500
3.95531009,0.22614220,1.75328800
3.95664409,0.22766810,1.75634000
3.95797809,0.22766810,1.76244400
3.95931209,0.22614220,1.76549600
3.96064609,0.22614220,1.76854800
3.96198009,0.22614220,1.77465100
3.96331409,0.22492140,1.77770300
3.96464809,0.22492140,1.78075500
3.96598209,0.22614220,1.78533300
3.96731609,0.22614220,1.78838500
3.96865009,0.22614220,1.79143700
3.96998409,0.22614220,1.79601400
3.97131809,0.22492140,1.79906600
3.97265209,0.22492140,1.80211800
3.97398609,0.22614220,1.80822200
3.97532009,0.22766810,1.81127400
3.97665409,0.22919400,1.81432500
3.97798809,0.23041470,1.81737700
3.97932209,0.23041470,1.82195500
3.98065609,0.22919400,1.82653300
3.98199009,0.22766810,1.83111100
3.98332409,0.22614220,1.83416200
3.98465809,0.22614220,1.83721400
3.98599209,0.22766810,1.84026600
3.98732609,0.22919400,1.84484400
3.98866009,0.22919400,1.84942200
3.98999409,0.22766810,1.85399900
3.99132809,0.22614220,1.85857700
3.99266209,0.22614220,1.86162900
3.99399609,0.22614220,1.86773300
3.99533009,0.22766810,1.87078500
3.99666409,0.22766810,1.87688800
3.99799809,0.22919400,1.88146600
3.99933209,0.22919400,1.88451800
4.00066609,0.22766810,1.88909600
4.00200009,0.22766810,1.89214800
4.00333409,0.22766810,1.89672500
4.00466809,0.22766810,1.90130300
4.00600209,0.22919400,1.90435500
4.00733609,0.22919400,1.90740700
4.00867009,0.22919400,1.91351100
4.01000409,0.22919400,1.91808800
4.01133809,0.22766810,1.92114000
4.01267209,0.22766810,1.92724400
4.01400609,0.22766810,1.93182200
4.01534009,0.22919400,1.93639900
4.01667409,0.23041470,1.94097700
4.01800809,0.23194070,1.94708100
4.01934209,0.23346660,1.95165900
4.02067609,0.23194070,1.95471000
4.02201009,0.23041470,1.96081400
4.02334409,0.22919400,1.96539200
4.02467809,0.22919400,1.97149600
4.02601209,0.23041470,1.97607400
4.02734609,0.23194070,1.97912500
4.02868009,0.23346660,1.98522900
4.03001409,0.23468730,1.98980700
4.03134809,0.23346660,1.99591100
4.03268209,0.23194070,2.00048800
4.03401609,0.23194070,2.00659200
4.03535009,0.23346660,2.01117000
4.03668409,0.23346660,2.01727300
4.03801809,0.23346660,2.02185100
4.03935209,0.23346660,2.02795500
4.04068609,0.23194070,2.03253300
4.04202009,0.23194070,2.03863600
4.04335409,0.23194070,2.04168800
4.04468809,0.23346660,2.04626600
4.04602209,0.23346660,2.05237000
4.04735609,0.23346660,2.05694700
4.04869009,0.23468730,2.06305100
4.05002409,0.23468730,2.06762900
4.05135809,0.23468730,2.07068100
4.05269209,0.23468730,2.07525900
4.05402609,0.23468730,2.07831000
4.05536009,0.23468730,2.08288800
4.05669409,0.23621330,2.08746600
4.05802809,0.23621330,2.09204400
4.05936209,0.23621330,2.09814800
4.06069609,0.23621330,2.10119900
4.06203009,0.23621330,2.10577700
4.06336409,0.23621330,2.11188100
4.06469809,0.23621330,2.11493300
4.06603209,0.23773920,2.12103600
4.06736609,0.24048590,2.12561400
4.06870009,0.24201180,2.12866600
4.07003409,0.24323250,2.13324400
4.07136809,0.24323250,2.13629600
4.07270209,0.24323250,2.13934800
4.07403609,0.24475840,2.14392500
4.07537009,0.24628440,2.14850300
4.07670409,0.24750510,2.15155500
4.07803809,0.24750510,2.15613300
4.07937209,0.24903100,2.16071100
4.08070609,0.24750510,2.16376200
4.08204009,0.24750510,2.16986600
4.08337409,0.24750510,2.17444400
4.08470809,0.24750510,2.17902200
4.08604209,0.24903100,2.18207300
4.08737609,0.24903100,2.18512500
4.08871009,0.24903100,2.18970300
4.09004409,0.24903100,2.19275500
4.09137809,0.24903100,2.19580700
4.09271209,0.24903100,2.20038500
4.09404609,0.24903100,2.20496200
4.09538009,0.24903100,2.20801400
4.09671409,0.25055700,2.21259200
4.09804809,0.25055700,2.21564400
4.09938209,0.25055700,2.21869600
4.10071609,0.24903100,2.22327300
4.10205009,0.24750510,2.22632500
4.10338409,0.24750510,2.22937700
4.10471809,0.24750510,2.23242900
4.10605209,0.24903100,2.23700700
4.10738609,0.25055700,2.24158500
4.10872009,0.25177770,2.24616200
4.11005409,0.25177770,2.24921400
4.11138809,0.25055700,2.25226600
4.11272209,0.25055700,2.25531800
4.11405609,0.25055700,2.25989600
4.11539009,0.25055700,2.26294700
4.11672409,0.25177770,2.26599900
4.11805809,0.25330360,2.27057700
4.11939209,0.25330360,2.27362900
4.12072609,0.25177770,2.27668100
4.12206009,0.25177770,2.28125900
4.12339409,0.25177770,2.28431000
4.12472809,0.25177770,2.28736200
4.12606209,0.25330360,2.29041400
4.12739609,0.25330360,2.29499200
4.12873009,0.25330360,2.29804400
4.13006409,0.25177770,2.30109500
4.13139809,0.25177770,2.30567300
4.13273209,0.25177770,2.30872500
4.13406609,0.25177770,2.31177700
4.13540009,0.25177770,2.31635500
4.13673409,0.25177770,2.31788100
4.13806809,0.25177770,2.32245900
4.13940209,0.25177770,2.32703600
4.14073609,0.25177770,2.33008800
4.14207009,0.25055700,2.33314000
4.14340409,0.25055700,2.33619200
4.14473809,0.25055700,2.34077000
4.14607209,0.25055700,2.34382200
4.14740609,0.25055700,2.34687400
4.14874009,0.25055700,2.35145100
4.15007409,0.25055700,2.35450300
4.15140809,0.25055700,2.35755500
4.15274209,0.24903100,2.36213300
4.15407609,0.24903100,2.36518400
4.15541009,0.24903100,2.36823600
4.15674409,0.24903100,2.37128800
4.15807809,0.24903100,2.37739200
4.15941209,0.24903100,2.38044400
4.16074609,0.24903100,2.38502100
4.16208009,0.24750510,2.38807300
4.16341409,0.24750510,2.39265100
4.16474809,0.24750510,2.39722900
4.16608209,0.24903100,2.40028100
4.16741609,0.24903100,2.40485900
4.16875009,0.24903100,2.40943600
4.17008409,0.24903100,2.41401400
4.17141809,0.24903100,2.41706600
4.17275209,0.24903100,2.42164400
4.17408609,0.24903100,2.42469600
4.17542009,0.24903100,2.42774700
4.17675410,0.24903100,2.43385100
4.17808810,0.24903100,2.43842900
4.17942210,0.24903100,2.44453300
4.18075610,0.24903100,2.44911100
4.18209010,0.24903100,2.45521400
4.18342410,0.24903100,2.45826600
4.18475810,0.24903100,2.46131800
4.18609210,0.25055700,2.46742200
4.18742610,0.25177770,2.47047300
4.18876010,0.25177770,2.47352500
4.19009410,0.25177770,2.47962900
4.19142810,0.25177770,2.48115500
4.19276210,0.25177770,2.48573300
4.19409610,0.25177770,2.49183600
4.19543010,0.25177770,2.49641400
4.19676410,0.25330360,2.50251800
4.19809810,0.25330360,2.50709600
4.19943210,0.25330360,2.51319900
4.20076610,0.25330360,2.51625100
4.20210010,0.25330360,2.51930300
4.20343410,0.25330360,2.52540700
4.20476810,0.25330360,2.52998400
4.20610210,0.25482960,2.53608800
4.20743610,0.25482960,2.54066600
4.20877010,0.25482960,2.54677000
4.21010410,0.25482960,2.55134700
4.21143810,0.25482960,2.55592500
4.21277210,0.25482960,2.56202900
4.21410610,0.25482960,2.56660700
4.21544010,0.25605030,2.57118400
4.21677410,0.25605030,2.57423600
4.21810810,0.25605030,2.57728800
4.21944210,0.25605030,2.58186600
4.22077610,0.25605030,2.58644400
4.22211010,0.25605030,2.59254700
4.22344410,0.25605030,2.59559900
4.22477810,0.25605030,2.60017700
4.22611210,0.25605030,2.60475500
4.22744610,0.25757620,2.60933300
4.22878010,0.25757620,2.61391000
4.23011410,0.25757620,2.62001400
4.23144810,0.25757620,2.62306600
4.23278210,0.25757620,2.62764400
4.23411610,0.25757620,2.63069500
4.23545010,0.25910210,2.63374800
4.23678410,0.26032290,2.63679900
4.23811810,0.26032290,2.64137700
4.23945210,0.26032290,2.64442900
4.24078610,0.26032290,2.64748100
4.24212010,0.26032290,2.65205900
4.24345410,0.26032290,2.65663600
4.24478810,0.26032290,2.66274000
4.24612210,0.26184880,2.66579200
4.24745610,0.26306950,2.66884400
4.24879010,0.26306950,2.67342100
4.25012410,0.26306950,2.67647300
4.25145810,0.26306950,2.67952500
4.25279210,0.26306950,2.68257700
4.25412610,0.26306950,2.68715500
4.25546010,0.26459550,2.69020700
4.25679410,0.26612140,2.69325900
4.25812810,0.26612140,2.69783600
4.25946210,0.26612140,2.70088800
4.26079610,0.26612140,2.70394000
4.26213010,0.26612140,2.70851800
4.26346410,0.26612140,2.71157000
4.26479810,0.26612140,2.71462200
4.26613210,0.26612140,2.71767300
4.26746610,0.26734220,2.72225100
4.26880010,0.26734220,2.72530300
4.27013410,0.26734220,2.72835500
4.27146810,0.26734220,2.73293300
4.27280210,0.26734220,2.73598400
4.27413610,0.26886810,2.73903600
4.27547010,0.27039400,2.74361400
4.27680410,0.27161470,2.74666600
4.27813810,0.27314070,2.74971800
4.27947210,0.27314070,2.75429500
4.28080610,0.27314070,2.75734700
4.28214010,0.27314070,2.76192500
4.28347410,0.27314070,2.76802900
4.28480810,0.27466660,2.77108100
4.28614210,0.27588730,2.77413200
4.28747610,0.27588730,2.77871000
4.28881010,0.27588730,2.78176200
4.29014410,0.27588730,2.78481400
4.29147810,0.27588730,2.78939200
4.29281210,0.27588730,2.79244400
4.29414610,0.27741320,2.79702100
4.29548010,0.27893920,2.80312500
4.29681410,0.28015990,2.80617700
4.29814810,0.28168580,2.81228100
4.29948210,0.28168580,2.81533200
4.30081610,0.28168580,2.81838400
4.30215010,0.28168580,2.82448800
4.30348410,0.28168580,2.82906600
4.30481810,0.28321180,2.83211800
4.30615210,0.28443250,2.83669500
4.30748610,0.28595840,2.83974700
4.30882010,0.28595840,2.84432500
4.31015410,0.28595840,2.85042900
4.31148810,0.28595840,2.85500600
4.31282210,0.28748430,2.86111000
4.31415610,0.28870510,2.86416200
4.31549010,0.29023100,2.86721400
4.31682410,0.29175700,2.87331800
4.31815810,0.29297770,2.87637000
4.31949210,0.29297770,2.87942100
4.32082610,0.29175700,2.88552500
4.32216010,0.29023100,2.88857700
4.32349410,0.29023100,2.89468100
4.32482810,0.29175700,2.89925800
4.32616210,0.29175700,2.90231000
4.32749610,0.29297770,2.90688800
4.32883010,0.29450360,2.91146600
4.33016410,0.29450360,2.91299200
4.33149810,0.29297770,2.91757000
4.33283210,0.29297770,2.92062100
4.33416610,0.29450360,2.92519900
4.33550010,0.29602950,2.92977700
4.33683410,0.29725030,2.93282900
4.33816810,0.29877620,2.93588100
4.33950210,0.29877620,2.93893200
4.34083610,0.29725030,2.94351000
4.34217010,0.29602950,2.94808800
4.34350410,0.29725030,2.95419200
4.34483810,0.29877620,2.95571800
4.34617210,0.30030210,2.96182100
4.34750610,0.30152290,2.96639900
4.34884010,0.30152290,2.97097700
4.35017410,0.30152290,2.97555500
4.35150810,0.30152290,2.97860600
4.35284210,0.30152290,2.98318400
4.35417610,0.30304880,2.98776200
4.35551010,0.30457470,2.99081400
4.35684410,0.30579550,2.99691800
4.35817810,0.30579550,2.99996900
4.35951210,0.30457470,3.00302100
4.36084610,0.30304880,3.00607300
4.36218010,0.30152290,3.01217700
4.36351410,0.30030210,3.01522900
4.36484810,0.30152290,3.01980600
4.36618210,0.30304880,3.02285900
4.36751610,0.30304880,3.02591000
4.36885010,0.30457470,3.02896200
4.37018410,0.30304880,3.03354000
4.37151810,0.30152290,3.03659200
4.37285210,0.30304880,3.03964400
4.37418610,0.30457470,3.04422100
4.37552010,0.30579550,3.04727300
4.37685410,0.30732140,3.05032500
4.37818810,0.30854210,3.05490300
4.37952210,0.30732140,3.05795500
4.38085610,0.30579550,3.06100600
4.38219010,0.30457470,3.06405800
4.38352410,0.30457470,3.06863600
4.38485810,0.30457470,3.07168800
4.38619210,0.30579550,3.07474000
4.38752610,0.30579550,3.07931800
4.38886010,0.30579550,3.08237000
4.39019410,0.30457470,3.08542100
4.39152810,0.30304880,3.08999900
4.39286210,0.30304880,3.09305100
4.39419610,0.30457470,3.09610300
4.39553010,0.30579550,3.10068100
4.39686410,0.30732140,3.10373300
4.39819810,0.30732140,3.10678400
4.39953210,0.30732140,3.10983600
4.40086610,0.30579550,3.11441400
4.40220010,0.30457470,3.11746600
4.40353410,0.30304880,3.12051800
4.40486810,0.30457470,3.12509500
4.40620210,0.30579550,3.12814700
4.40753610,0.30732140,3.13119900
4.40887010,0.30854210,3.13577700
4.41020410,0.30854210,3.13882900
4.41153810,0.31006810,3.14188100
4.41287210,0.31006810,3.14645800
4.41420610,0.31006810,3.14951000
4.41554010,0.31159400,3.15256200
4.41687410,0.31281470,3.15561400
4.41820810,0.31434070,3.16019200
4.41954210,0.31434070,3.16324400
4.42087610,0.31434070,3.16629500
4.42221010,0.31434070,3.17087300
4.42354410,0.31434070,3.17392500
4.42487810,0.31586660,3.17697700
4.42621210,0.31708730,3.18155500
4.42754610,0.31861320,3.18460700
4.42888010,0.31861320,3.18765800
4.43021410,0.31861320,3.19071000
4.43154810,0.31861320,3.19528800
4.43288210,0.31861320,3.19834000
4.43421610,0.32013920,3.20139200
4.43555010,0.32135990,3.20596900
4.43688410,0.32288580,3.20902100
4.43821810,0.32288580,3.21207300
4.43955210,0.32288580,3.21665100
4.44088610,0.32288580,3.22122900
4.44222010,0.32288580,3.22428000
4.44355410,0.32441170,3.23038400
4.44488810,0.32563250,3.23343600
4.44622210,0.32715840,3.23648800
4.44755610,0.32868440,3.24106600
4.44889010,0.32990510,3.24411700
4.45022410,0.32990510,3.24716900
4.45155810,0.32990510,3.25174700
4.45289210,0.33143100,3.25632500
4.45422610,0.33143100,3.25937700
4.45556010,0.33295690,3.26395500
4.45689410,0.33417770,3.26700700
4.45822810,0.33417770,3.27005800
4.45956210,0.33417770,3.27463600
4.46089610,0.33417770,3.27768800
4.46223010,0.33417770,3.28226600
4.46356410,0.33417770,3.28684400
4.46489810,0.33570360,3.29142100
4.46623210,0.33722950,3.29447300
4.46756610,0.33845030,3.30057700
4.46890010,0.33845030,3.30515400
4.47023410,0.33997620,3.30973200
4.47156810,0.33997620,3.31278400
4.47290210,0.34150210,3.31736200
4.47423610,0.34272290,3.32346600
4.47557010,0.34424880,3.32651800
4.47690410,0.34577470,3.32956900
4.47823810,0.34577470,3.33567300
4.47957210,0.34424880,3.33719900
4.48090610,0.34424880,3.34025100
4.48224010,0.34424880,3.34482900
4.48357410,0.34424880,3.34940600
4.48490810,0.34424880,3.35245800
4.48624210,0.34577470,3.35856200
4.48757610,0.34699540,3.36314000
4.48891010,0.34852140,3.36771800
4.49024410,0.34852140,3.37076900
4.49157810,0.34852140,3.37382100
4.49291210,0.34852140,3.37992500
4.49424610,0.34852140,3.38450300
4.49558010,0.34852140,3.39060600
4.49691410,0.35004730,3.39518400
4.49824810,0.35004730,3.40128800
4.49958210,0.35004730,3.40434000
4.50091610,0.35004730,3.40891700
4.50225010,0.35004730,3.41349600
4.50358410,0.35004730,3.41807300
4.50491810,0.35004730,3.42112500
4.50625210,0.35004730,3.42722900
4.50758610,0.35004730,3.43180600
4.50892010,0.35004730,3.43638400
4.51025410,0.35004730,3.44096200
4.51158810,0.35004730,3.44401400
4.51292210,0.35004730,3.45011700
4.51425610,0.35126810,3.45316900
4.51559010,0.35279400,3.45927300
4.51692410,0.35401470,3.46537700
4.51825810,0.35401470,3.46995400
4.51959210,0.35401470,3.47300600
4.52092610,0.35401470,3.47453200
4.52226010,0.35401470,3.47758400
4.52359410,0.35401470,3.48216200
4.52492810,0.35401470,3.48826600
4.52626210,0.35554060,3.49589500
4.52759610,0.35554060,3.49894700
4.52893010,0.35554060,3.50199900
4.53026410,0.35554060,3.50810300
4.53159810,0.35554060,3.51115500
4.53293210,0.35554060,3.51878400
4.53426610,0.35554060,3.52336200
4.53560010,0.35706660,3.52794000
4.53693410,0.35828730,3.53099200
4.53826810,0.35828730,3.53404300
4.53960210,0.35828730,3.54014700
4.54093610,0.35828730,3.54319900
4.54227010,0.35828730,3.54777700
4.54360410,0.35828730,3.55235500
4.54493810,0.35828730,3.55540600
4.54627210,0.35981320,3.55845800
4.54760610,0.36133920,3.55998400
4.54894010,0.36133920,3.56456200
4.55027410,0.36133920,3.56761400
4.55160810,0.36133920,3.57371800
4.55294210,0.36133920,3.57676900
4.55427610,0.36255990,3.58134700
4.55561010,0.36408580,3.58745100
4.55694410,0.36561170,3.59202900
4.55827810,0.36683250,3.59813200
4.55961210,0.36683250,3.60118400
4.56094610,0.36683250,3.60576200
4.56228010,0.36683250,3.61186600
4.56361410,0.36683250,3.61644300
4.56494810,0.36835840,3.62254700
4.56628210,0.36988430,3.62712500
4.56761610,0.37110510,3.63170300
4.56895010,0.37110510,3.63628000
4.57028410,0.37110510,3.64085800
4.57161810,0.37110510,3.64696200
4.57295210,0.37110510,3.65001400
4.57428610,0.37263100,3.65459200
4.57562010,0.37415690,3.65916900
4.57695410,0.37537770,3.66374700
4.57828810,0.37690360,3.66985100
4.57962210,0.37690360,3.67442800
4.58095610,0.37690360,3.68053200
4.58229010,0.37537770,3.68358400
4.58362410,0.37537770,3.68968800
4.58495810,0.37690360,3.69426500
4.58629210,0.37842950,3.69884300
4.58762610,0.37965030,3.70494700
4.58896010,0.38117620,3.70952500
4.59029410,0.38117620,3.71562800
4.59162810,0.38117620,3.72020600
4.59296210,0.38270210,3.72631000
4.59429610,0.38392280,3.73088800
4.59563010,0.38544880,3.73699200
4.59696410,0.38697470,3.74156900
4.59829810,0.38819550,3.74767300
4.59963210,0.38819550,3.75225100
4.60096610,0.38697470,3.75835400
4.60230010,0.38544880,3.76293200
4.60363410,0.38697470,3.76751000
4.60496810,0.38819550,3.77361300
4.60630210,0.38972140,3.77819200
4.60763610,0.39124730,3.78276900
4.60897010,0.39246800,3.78734700
4.61030410,0.39399390,3.79345100
4.61163810,0.39246800,3.79802800
4.61297210,0.39399390,3.80260600
4.61430610,0.39551990,3.80871000
4.61564010,0.39674060,3.81328800
4.61697410,0.39826660,3.81939100
4.61830810,0.39948730,3.82396900
4.61964210,0.40101320,3.83007300
4.62097610,0.39948730,3.83465100
4.62231010,0.39948730,3.83922800
4.62364410,0.40101320,3.84228000
4.62497810,0.40253910,3.84533200
4.62631210,0.40375990,3.85143600
4.62764611,0.40528580,3.85601400
4.62898011,0.40681170,3.86211700
4.63031411,0.40803250,3.86669500
4.63164811,0.40803250,3.87127300
4.63298211,0.40803250,3.87737700
4.63431611,0.40955840,3.88195500
4.63565011,0.41108430,3.88653200
4.63698411,0.41230510,3.88958400
4.63831811,0.41383100,3.89416200
4.63965211,0.41383100,3.89874000
4.64098611,0.41383100,3.90331700
4.64232011,0.41383100,3.90942100
4.64365411,0.41383100,3.91247300
4.64498811,0.41535690,3.91552500
4.64632211,0.41657770,3.92162800
4.64765611,0.41810360,3.92620600
4.64899011,0.41962950,3.93231000
4.65032411,0.42085020,3.93536200
4.65165811,0.42085020,3.93841400
4.65299211,0.42085020,3.94299100
4.65432611,0.42237620,3.94604300
4.65566011,0.42390210,3.95062100
4.65699411,0.42512280,3.95519900
4.65832811,0.42664880,3.95977600
4.65966211,0.42664880,3.96435500
4.66099611,0.42664880,3.97045800
4.66233011,0.42664880,3.97351000
4.66366411,0.42664880,3.97808800
4.66499811,0.42817470,3.98114000
4.66633211,0.42939540,3.98419100
4.66766611,0.43092130,3.99029500
4.66900011,0.43244730,3.99487300
4.67033411,0.43244730,3.99792500
4.67166811,0.43244730,4.00402800
4.67300211,0.43244730,4.00860600
4.67433611,0.43244730,4.01318400
4.67567011,0.43519400,4.01623600
4.67700411,0.43794060,4.01928800
4.67833811,0.43794060,4.02539200
4.67967211,0.43794060,4.02844300
4.68100611,0.43794060,4.03302100
4.68234011,0.43794060,4.03759900
4.68367411,0.43794060,4.04065100
4.68500811,0.43794060,4.04370300
4.68634211,0.44099250,4.04980600
4.68767611,0.44221320,4.05285800
4.68901011,0.44221320,4.05591000
